region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Palmeira dos Índios,2020-10-12,,estimate,0.95,0.95,0.05,0.85,0.93,0.94,0.96,0.98,1.03
Palmeira dos Índios,2020-09-27,,estimate,0.95,0.95,0.05,0.86,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-09-26,,estimate,0.95,0.95,0.05,0.87,0.92,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-09-24,,estimate,0.95,0.95,0.05,0.87,0.93,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-09-25,,estimate,0.95,0.95,0.05,0.87,0.93,0.94,0.96,0.97,1.02
Palmeira dos Índios,2020-10-10,,estimate,0.95,0.95,0.06,0.84,0.92,0.94,0.96,0.97,1.02
Coruripe,2020-09-28,,estimate,0.95,0.95,0.06,0.85,0.92,0.94,0.96,0.98,1.03
Coruripe,2020-09-29,,estimate,0.95,0.95,0.06,0.87,0.93,0.94,0.96,0.98,1.04
Santana do Ipanema,2020-10-13,,estimate,0.95,0.95,0.1,0.79,0.89,0.92,0.97,1.01,1.1
Palmeira dos Índios,2020-10-13,,estimate,0.96,0.95,0.05,0.85,0.93,0.95,0.96,0.98,1.03
Palmeira dos Índios,2020-10-14,,estimate,0.96,0.95,0.05,0.86,0.93,0.95,0.96,0.98,1.03
Penedo,2020-09-27,,estimate,0.96,0.95,0.09,0.78,0.91,0.94,0.97,0.99,1.07
Marechal Deodoro,2020-10-09,,estimate,0.96,0.95,0.09,0.79,0.89,0.93,0.98,1,1.08
Palmeira dos Índios,2020-10-15,,estimate,0.96,0.96,0.05,0.86,0.93,0.95,0.97,0.98,1.04
Coruripe,2020-09-30,,estimate,0.96,0.96,0.06,0.87,0.93,0.95,0.96,0.98,1.06
Palmeira dos Índios,2020-10-16,,estimate,0.96,0.96,0.06,0.87,0.93,0.95,0.97,0.98,1.04
Palmeira dos Índios,2020-10-17,,estimate,0.96,0.96,0.06,0.87,0.93,0.95,0.97,0.99,1.05
Palmeira dos Índios,2020-10-18,,estimate,0.96,0.96,0.06,0.87,0.93,0.95,0.97,0.99,1.06
Coruripe,2020-10-01,,estimate,0.96,0.96,0.06,0.88,0.93,0.95,0.97,0.99,1.07
Arapiraca,2020-10-06,,estimate,0.96,0.96,0.08,0.84,0.91,0.94,0.98,1,1.09
Penedo,2020-09-26,,estimate,0.96,0.96,0.09,0.8,0.92,0.95,0.97,1,1.08
Palmeira dos Índios,2020-10-19,,estimate,0.96,0.97,0.06,0.87,0.94,0.95,0.97,0.99,1.06
Palmeira dos Índios,2020-10-20,,estimate,0.96,0.97,0.06,0.88,0.94,0.95,0.97,0.99,1.06
Coruripe,2020-10-02,,estimate,0.96,0.97,0.06,0.88,0.94,0.95,0.97,0.99,1.08
Coruripe,2020-10-03,,estimate,0.96,0.97,0.06,0.89,0.94,0.96,0.97,1,1.09
