region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Penedo,2020-09-24,,estimate,-0.007,-0.007,0.023,-0.048,-0.017,-0.011,-0.003,0.005,0.03
Palmeira dos Índios,2020-10-28,,estimate,-0.007,-0.005,0.019,-0.031,-0.015,-0.01,-0.004,0.004,0.029
Palmeira dos Índios,2020-10-29,,estimate,-0.007,-0.004,0.02,-0.031,-0.015,-0.01,-0.003,0.005,0.031
Palmeira dos Índios,2020-10-30,,estimate,-0.007,-0.004,0.02,-0.031,-0.015,-0.01,-0.003,0.006,0.033
Coruripe,2020-10-07,,estimate,-0.007,-0.003,0.02,-0.027,-0.014,-0.01,-0.004,0.004,0.033
Palmeira dos Índios,2020-10-31,,estimate,-0.007,-0.003,0.021,-0.032,-0.015,-0.01,-0.003,0.006,0.034
Palmeira dos Índios,2020-11-01,,estimate,-0.007,-0.003,0.022,-0.033,-0.016,-0.01,-0.002,0.007,0.037
Palmeira dos Índios,2020-11-02,,estimate,-0.007,-0.003,0.023,-0.034,-0.016,-0.011,-0.002,0.008,0.04
Palmeira dos Índios,2020-11-03,,estimate,-0.007,-0.003,0.025,-0.036,-0.016,-0.011,-0.002,0.009,0.044
Palmeira dos Índios,2020-11-04,,estimate,-0.007,-0.002,0.026,-0.038,-0.016,-0.011,-0.002,0.01,0.047
Palmeira dos Índios,2020-11-05,,estimate,-0.007,-0.002,0.028,-0.04,-0.017,-0.011,-0.002,0.01,0.049
Palmeira dos Índios,2020-11-06,,estimate,-0.007,-0.002,0.03,-0.041,-0.017,-0.011,-0.002,0.011,0.052
Palmeira dos Índios,2020-11-07,,estimate,-0.007,-0.001,0.032,-0.042,-0.018,-0.011,-0.002,0.011,0.055
Palmeira dos Índios,2020-11-08,,estimate,-0.007,-0.001,0.034,-0.045,-0.018,-0.011,-0.002,0.012,0.059
Palmeira dos Índios,2020-11-09,,estimate based on partial data,-0.007,-0.001,0.036,-0.046,-0.018,-0.011,-0.002,0.012,0.062
Palmeira dos Índios,2020-11-10,,estimate based on partial data,-0.007,-0.001,0.039,-0.049,-0.018,-0.011,-0.001,0.013,0.066
Palmeira dos Índios,2020-11-15,,estimate based on partial data,-0.007,0,0.049,-0.063,-0.021,-0.012,-0.001,0.015,0.082
Coruripe,2020-10-09,,estimate,-0.006,-0.002,0.02,-0.027,-0.013,-0.009,-0.003,0.005,0.035
Coruripe,2020-10-08,,estimate,-0.006,-0.002,0.02,-0.026,-0.013,-0.009,-0.003,0.004,0.034
